soil,temp,humidity,watering
47,15.9,72,0
36,24.5,48,0
65,20.4,95,0
54,41.3,92,0
59,31.6,79,0
61,17.1,92,0
88,24.7,92,0
94,25.3,61,0
31,16.3,67,1
80,27.6,21,0
27,24.9,34,1
25,29.3,79,1
57,33.2,74,0
43,21.3,30,1
45,31.6,87,0
84,37.9,92,0
47,31.5,64,0
41,26.2,75,0
36,23.1,62,0
38,38.6,57,1
33,23.3,52,1
14,36.4,59,1
83,18.3,92,0
82,30.9,51,0
95,40.5,53,0
40,30.6,56,1
33,30.5,54,1
57,22.1,87,0
91,37.6,91,0
26,18.9,26,1
80,23.9,73,0
21,31.3,81,1
32,41.7,88,1
87,35.8,86,0
79,38.2,54,0
17,21.7,33,1
6,41.9,93,1
62,18.5,42,0
19,38.2,25,1
66,23.8,86,0
49,20.2,72,0
52,24.1,94,0
21,38.2,36,1
9,21.6,25,1
43,22.5,75,0
43,25.3,28,1
23,34.5,48,1
77,16.5,23,0
23,39.2,65,1
18,18.7,34,1
31,34.8,79,1
47,38.2,65,0
72,34.1,70,0
29,23.9,63,1
85,33.3,80,0
5,30.0,75,1
15,39.9,47,1
13,22.0,66,1
75,23.1,53,0
94,23.8,69,0
33,17.3,48,1
74,29.9,26,0
31,23.0,43,1
29,37.4,40,1
90,35.0,24,0
36,20.3,78,0
42,19.9,72,0
31,32.7,22,1
43,21.3,77,0
79,26.2,70,0
74,37.4,24,0
75,36.4,60,0
95,34.1,38,0
77,38.2,68,0
79,40.9,39,0
88,17.4,82,0
61,39.0,28,0
64,22.1,24,0
43,20.6,60,0
12,19.2,88,1
51,40.6,40,0
25,37.0,55,1
59,25.6,43,0
62,35.3,40,0
30,20.4,86,1
24,31.8,49,1
6,18.7,37,1
47,25.8,33,1
32,20.5,21,1
34,15.6,45,1
37,26.0,76,0
13,34.8,35,1
90,39.3,78,0
51,40.2,21,0
61,38.1,38,0
66,31.5,64,0
45,21.7,27,1
27,22.5,67,1
31,16.5,42,1
34,34.8,91,1
38,37.0,41,1
35,15.8,54,0
21,16.3,89,1
42,27.4,94,0
7,17.5,40,1
25,32.9,36,1
42,16.4,67,0
12,26.9,72,1
38,32.8,89,1
64,34.7,33,0
65,32.3,83,0
46,37.3,72,0
18,31.8,43,1
38,16.4,66,0
86,29.6,88,0
61,19.2,80,0
85,19.0,84,0
13,19.9,60,1
81,16.1,94,0
93,24.3,70,0
73,22.6,52,0
69,34.6,38,0
36,28.1,44,0
62,30.5,29,0
28,17.7,30,1
16,41.4,35,1
72,27.4,85,0
10,21.4,64,1
93,29.9,26,0
90,39.7,29,0
63,38.1,82,0
42,33.7,48,1
81,19.1,33,0
80,41.2,52,0
93,24.6,60,0
19,28.3,42,1
27,18.8,83,1
54,35.2,51,0
33,30.1,43,1
25,15.6,57,1
24,18.9,68,1
27,25.2,61,1
92,36.9,95,0
87,25.3,44,0
29,35.0,20,1
93,29.6,45,0
30,41.4,57,1
43,27.0,22,1
44,28.6,86,0
68,28.7,94,0
47,15.3,79,0
7,36.7,21,1
52,31.6,68,0
69,33.5,29,0
83,35.7,60,0
29,36.3,77,1
68,21.9,43,0
55,26.5,46,0
25,40.6,60,1
58,21.3,43,0
62,39.9,80,0
45,36.5,40,0
50,30.3,22,0
58,17.2,71,0
49,29.7,38,1
82,18.6,67,0
78,34.6,40,0
24,31.0,34,1
14,23.7,72,1
32,16.1,95,1
45,23.5,94,0
56,21.3,51,0
64,33.0,39,0
87,26.0,57,0
90,35.6,43,0
10,26.6,29,1
47,32.9,85,0
8,32.5,90,1
48,17.6,46,0
18,21.0,88,1
10,16.2,93,1
73,38.0,48,0
95,38.1,28,0
87,17.3,39,0
17,40.6,42,1
14,25.0,57,1
70,32.9,34,0
52,29.5,75,0
74,26.3,83,0
56,23.0,21,0
18,35.6,34,1
72,23.8,91,0
73,16.6,59,0
44,35.3,20,1
10,36.5,42,1
77,40.1,83,0
61,32.2,81,0
36,37.5,86,1
46,36.0,69,0
86,25.8,71,0
44,35.9,35,1
81,26.8,36,0
32,23.0,43,1
19,31.5,75,1
23,19.8,44,1
28,15.5,28,1
10,22.7,52,1
73,20.9,34,0
41,34.8,85,1
77,35.9,34,0
16,27.7,77,1
24,37.3,72,1
80,31.5,55,0
78,33.6,32,0
88,19.3,45,0
19,34.9,22,1
12,20.9,75,1
59,26.1,41,0
95,15.1,20,0
49,40.3,40,0
74,24.1,89,0
55,20.1,32,0
5,23.7,25,1
46,36.9,54,0
36,38.9,50,1
75,34.2,65,0
75,33.6,73,0
83,19.6,92,0
83,16.7,77,0
55,29.4,75,0
25,37.2,75,1
36,38.2,42,1
76,41.8,46,0
69,31.5,69,0
91,36.3,46,0
32,37.0,72,1
15,28.7,34,1
85,41.0,71,0
27,25.7,33,1
36,26.7,59,0
18,15.0,29,1
29,19.2,84,1
25,20.4,48,1
82,19.1,89,0
70,34.7,48,0
49,39.2,79,0
81,34.7,28,0
72,27.9,22,0
56,40.7,81,0
68,25.4,25,0
59,35.4,67,0
79,19.5,88,0
71,17.7,54,0
36,35.8,36,1
64,31.4,72,0
19,27.4,84,1
93,18.0,95,0
58,30.6,88,0
87,21.7,58,0
49,32.8,42,0
91,15.4,39,0
94,25.6,67,0
94,40.7,71,0
73,25.4,41,0
83,38.5,93,0
17,18.7,77,1
31,23.3,84,1
80,30.3,40,0
48,23.8,54,0
90,26.7,21,0
61,34.9,37,0
79,38.3,22,0
61,22.2,80,0
23,35.7,72,1
59,30.9,58,0
13,35.6,93,1
84,25.7,22,0
76,15.1,78,0
44,33.5,83,1
37,30.1,93,1
41,26.0,29,1
70,20.2,84,0
43,18.0,79,0
36,22.8,78,0
71,40.5,63,0
31,25.8,94,1
73,36.8,33,0
53,22.9,94,0
73,15.8,57,0
45,15.3,41,0
89,32.3,70,0
6,23.8,41,1
20,37.6,24,1
25,25.8,78,1
10,25.7,57,1
75,31.2,27,0
7,37.7,42,1
39,29.4,52,0
50,29.0,48,0
5,30.0,89,1
78,30.0,25,0
47,28.0,89,0
75,21.4,80,0
38,37.5,33,1
75,24.4,50,0
6,19.0,77,1
52,39.7,26,0
5,20.7,64,1
54,35.5,71,0
18,31.0,65,1
87,20.5,65,0
54,22.9,91,0
38,35.7,44,1
61,41.4,57,0
60,27.1,26,0
69,35.6,22,0
88,18.2,80,0
25,26.2,24,1
8,18.1,46,1
59,25.1,35,0
11,21.2,57,1
43,40.6,52,1
21,31.2,25,1
55,28.1,63,0
59,30.1,71,0
52,19.5,24,0
53,18.8,36,0
19,23.7,64,1
83,31.1,81,0
22,23.5,74,1
27,20.0,43,1
20,31.4,62,1
35,20.8,57,0
61,36.4,53,0
68,23.3,69,0
43,29.6,61,0
52,31.1,75,0
46,19.6,49,0
73,21.1,20,0
67,37.4,37,0
41,24.0,64,0
32,17.7,27,1
5,35.0,70,1
21,32.8,31,1
13,40.1,80,1
35,39.9,38,1
86,41.2,83,0
25,26.5,54,1
73,32.3,51,0
84,24.4,61,0
91,23.7,61,0
26,19.9,59,1
26,33.4,64,1
22,34.2,60,1
17,26.0,84,1
46,28.2,30,1
62,16.8,63,0
11,29.3,26,1
51,23.3,31,0
38,27.1,59,0
39,27.7,66,0
86,20.8,38,0
43,26.8,87,0
42,18.0,79,0
20,24.6,58,1
94,36.8,93,0
63,20.4,57,0
82,20.5,62,0
34,28.2,88,1
8,21.0,35,1
72,20.9,30,0
13,33.6,50,1
87,29.1,43,0
59,40.3,85,0
65,28.7,42,0
76,16.8,42,0
66,29.7,45,0
6,22.7,91,1
60,20.0,28,0
45,19.9,76,0
93,23.3,61,0
89,20.7,61,0
33,28.0,85,1
11,17.7,92,1
18,24.6,81,1
29,22.9,68,1
68,17.4,81,0
61,35.0,40,0
80,36.8,95,0
13,41.6,48,1
31,37.0,37,1
80,31.3,52,0
53,32.0,75,0
38,41.2,63,1
11,31.5,93,1
79,36.3,24,0
19,16.3,90,1
48,28.0,93,0
7,29.3,49,1
92,34.1,40,0
17,34.0,89,1
81,26.1,86,0
42,39.4,41,1
88,23.0,55,0
70,36.0,58,0
84,35.3,78,0
79,25.0,41,0
76,39.6,67,0
67,23.9,93,0
49,35.4,36,1
71,35.0,95,0
11,19.8,29,1
61,35.1,79,0
73,31.4,29,0
22,23.1,89,1
29,32.3,77,1
15,27.5,62,1
79,29.3,53,0
47,36.9,54,0
31,26.5,40,1
71,41.9,86,0
18,17.2,47,1
86,15.8,87,0
69,24.2,75,0
73,18.1,30,0
78,21.6,82,0
73,17.2,63,0
78,15.3,22,0
84,32.7,93,0
85,37.8,33,0
61,27.6,26,0
52,23.5,91,0
59,40.0,94,0
31,21.0,67,1
16,32.0,60,1
69,29.5,22,0
64,41.0,21,0
90,23.6,36,0
91,25.7,35,0
20,30.5,94,1
15,15.3,88,1
21,38.0,80,1
44,18.6,60,0
49,18.3,74,0
10,30.5,87,1
46,37.3,32,1
69,34.4,25,0
41,23.8,37,1
43,20.7,79,0
31,25.8,63,1
94,36.5,87,0
68,20.6,71,0
22,39.7,30,1
32,33.6,85,1
81,25.8,51,0
31,24.5,27,1
95,15.2,62,0
74,23.7,75,0
16,24.9,57,1
62,33.0,31,0
88,24.0,69,0
53,21.5,82,0
77,20.0,64,0
19,17.7,57,1
36,25.6,25,1
89,18.6,85,0
35,27.7,43,0
63,15.8,40,0
74,31.1,68,0
57,15.1,51,0
42,19.8,30,1
53,36.8,52,0
13,37.1,72,1
14,15.9,33,1
84,42.0,79,0
46,32.1,46,0
47,29.5,58,0
57,37.4,25,0
52,41.0,24,0
29,33.1,89,1
5,18.7,47,1
6,22.1,82,1
58,20.6,37,0
70,38.6,53,0
86,22.0,54,0
63,18.1,94,0
34,31.0,47,1
7,30.5,93,1
10,26.3,71,1
38,33.8,20,1
77,19.7,84,0
73,35.6,55,0
83,28.7,54,0
45,35.4,64,0
19,38.1,50,1
47,29.5,78,0
22,37.8,35,1
63,22.2,45,0
7,32.3,74,1
75,40.9,35,0
18,35.5,54,1
9,20.5,46,1
80,28.6,86,0
13,28.7,46,1
75,27.7,65,0
70,21.0,49,0
32,25.9,80,1
62,15.4,52,0
17,21.3,21,1
82,15.3,34,0
49,20.2,73,0
7,20.0,36,1
55,18.6,53,0
26,41.2,53,1
13,32.7,41,1
34,39.1,24,1
88,24.6,79,0
22,15.2,55,1
13,15.5,83,1
93,31.0,54,0
17,30.3,40,1
39,25.0,50,0
75,32.4,27,0
84,28.0,59,0
17,40.8,38,1
23,35.3,89,1
64,15.8,91,0
65,19.1,69,0
37,38.4,93,1
57,20.5,42,0
52,17.1,83,0
43,36.4,43,1
42,15.4,47,0
27,26.3,33,1
73,37.4,26,0
9,20.2,68,1
72,26.7,68,0
32,16.4,21,1
24,29.7,77,1
93,32.6,27,0
24,36.0,24,1
81,24.1,50,0
55,39.1,73,0
22,16.9,66,1
30,26.1,89,1
79,15.8,63,0
64,27.8,60,0
8,16.6,83,1
36,18.7,92,0
6,15.7,79,1
32,31.6,31,1
29,35.3,24,1
88,27.2,40,0
16,17.9,89,1
53,30.3,85,0
65,38.9,69,0
68,18.8,35,0
8,36.7,52,1
45,38.5,55,0
57,36.4,83,0
19,30.4,90,1
13,27.8,20,1
63,21.9,51,0
57,16.5,38,0
33,35.5,57,1
21,20.0,38,1
16,32.5,21,1
23,24.2,47,1
80,22.3,30,0
23,40.8,22,1
79,22.3,77,0
65,38.8,68,0
83,15.6,43,0
58,32.3,65,0
45,17.5,36,1
65,26.0,79,0
82,37.1,91,0
8,41.2,37,1
39,40.6,65,1
79,29.6,34,0
53,16.0,33,0
18,30.5,34,1
45,40.8,88,0
79,39.9,31,0
26,36.7,89,1
56,41.8,56,0
82,36.7,72,0
37,27.9,74,0
70,33.2,36,0
32,27.5,27,1
6,28.5,54,1
44,27.3,23,1
70,35.2,76,0
89,30.1,31,0
77,18.0,24,0
67,22.9,92,0
21,17.3,58,1
10,16.4,93,1
72,40.2,45,0
55,31.4,36,0
30,36.2,49,1
40,29.6,85,0
60,22.3,25,0
69,19.3,48,0
78,41.1,72,0
45,22.4,43,0
23,34.3,21,1
26,16.8,41,1
30,35.1,82,1
92,40.3,38,0
6,24.7,62,1
5,38.7,47,1
5,16.6,22,1
75,29.0,51,0
42,35.1,71,1
63,21.5,34,0
83,15.1,86,0
71,30.4,92,0
16,18.3,35,1
56,36.6,22,0
79,40.8,31,0
54,30.3,39,0
35,18.7,83,0
30,40.2,94,1
91,29.4,93,0
63,35.0,25,0
54,15.2,63,0
43,29.7,30,1
75,26.5,53,0
54,21.6,26,0
7,39.9,95,1
70,22.5,48,0
36,26.7,32,1
36,40.7,30,1
17,29.1,30,1
45,17.5,91,0
87,25.0,53,0
47,28.5,93,0
44,19.1,22,1
29,32.2,21,1
13,24.8,61,1
35,22.5,72,0
8,27.1,68,1
78,31.4,52,0
41,30.7,54,1
56,26.7,38,0
11,17.6,90,1
22,22.2,22,1
22,34.1,89,1
16,33.6,39,1
22,32.6,85,1
62,31.1,56,0
5,19.0,70,1
23,15.9,64,1
69,39.0,83,0
38,33.6,37,1
64,21.1,65,0
86,41.2,72,0
44,19.3,48,0
49,41.9,22,1
6,23.0,40,1
84,17.6,91,0
22,29.9,62,1
18,29.8,73,1
13,32.0,61,1
49,30.2,56,0
90,38.4,70,0
19,38.9,27,1
64,31.2,48,0
12,22.1,72,1
8,16.5,36,1
76,21.5,38,0
63,17.3,31,0
27,20.4,36,1
77,34.8,74,0
13,24.5,36,1
8,32.7,53,1
73,34.3,21,0
68,34.9,75,0
46,21.1,53,0
44,25.3,25,1
44,32.7,38,1
61,26.3,48,0
86,23.1,23,0
18,31.8,62,1
35,15.2,83,0
85,41.5,59,0
67,37.8,53,0
35,24.4,73,0
15,28.3,72,1
73,19.6,60,0
17,35.2,36,1
63,33.0,43,0
55,27.2,20,0
70,25.6,73,0
95,36.8,64,0
94,36.1,39,0
21,22.5,29,1
84,38.7,72,0
74,26.9,54,0
84,22.9,79,0
15,32.9,94,1
12,32.3,66,1
6,16.0,33,1
70,23.2,92,0
66,41.8,38,0
21,21.4,54,1
31,23.3,59,1
58,38.7,68,0
75,19.1,34,0
24,17.3,75,1
37,31.3,65,1
25,24.6,93,1
27,15.5,71,1
89,33.7,56,0
87,37.1,35,0
17,33.1,83,1
30,29.8,30,1
72,19.0,51,0
5,38.1,74,1
34,23.3,63,1
91,30.8,56,0
69,38.6,84,0
27,34.5,87,1
71,22.5,73,0
73,15.6,71,0
56,22.0,22,0
49,37.9,32,1
10,19.9,40,1
52,23.4,55,0
15,36.7,43,1
36,38.3,35,1
95,25.8,59,0
83,35.1,87,0
59,15.1,50,0
68,18.8,84,0
54,16.4,27,0
30,19.4,45,1
18,31.1,90,1
80,31.8,26,0
15,17.4,55,1
9,40.3,46,1
43,39.8,80,1
19,21.5,83,1
17,30.9,79,1
88,30.0,25,0
18,38.9,69,1
24,35.5,65,1
92,34.3,26,0
69,22.0,94,0
87,22.7,79,0
72,23.9,66,0
6,32.0,29,1
31,40.9,63,1
33,24.1,41,1
95,18.2,80,0
26,30.1,76,1
71,35.1,80,0
22,36.0,27,1
34,27.6,73,1
18,26.5,90,1
93,28.8,80,0
24,18.5,45,1
91,31.1,95,0
86,41.7,52,0
66,28.2,35,0
73,20.3,63,0
34,16.1,73,1
76,38.3,20,0
28,36.6,90,1
6,33.2,90,1
51,36.2,79,0
69,15.8,41,0
88,21.9,57,0
29,36.6,37,1
32,38.7,43,1
25,41.2,35,1
55,30.8,69,0
82,33.1,68,0
75,24.5,78,0
38,25.8,80,0
7,25.5,76,1
92,33.4,28,0
60,31.7,35,0
36,30.6,66,1
94,35.2,38,0
16,23.7,34,1
57,39.2,38,0
54,17.0,81,0
6,20.9,66,1
10,41.4,86,1
38,39.1,40,1
41,37.9,34,1
84,29.5,48,0
78,18.7,89,0
42,28.6,48,0
8,15.3,33,1
59,31.2,29,0
6,23.5,49,1
10,19.0,67,1
14,25.2,66,1
75,41.7,57,0
56,34.2,51,0
34,33.0,62,1
34,23.4,31,1
16,15.1,22,1
20,38.8,55,1
68,26.4,39,0
67,28.7,94,0
59,38.1,35,0
45,27.8,90,0
48,23.7,34,1
22,29.7,29,1
62,39.5,62,0
17,18.6,95,1
52,35.7,83,0
69,17.7,66,0
38,19.2,25,1
90,36.9,79,0
25,21.1,69,1
7,19.1,57,1
60,35.5,67,0
40,26.4,79,0
64,18.8,65,0
13,26.9,23,1
63,20.5,84,0
64,18.3,69,0
38,35.4,81,1
73,41.9,49,0
66,32.9,27,0
32,17.6,60,1
44,41.4,87,1
7,36.0,76,1
42,37.2,58,1
69,37.9,78,0
90,19.9,26,0
25,30.2,62,1
38,35.8,70,1
92,29.3,38,0
62,20.0,86,0
43,41.9,77,1
58,26.6,37,0
6,27.0,68,1
92,20.6,81,0
13,38.2,46,1
48,20.6,90,0
56,27.8,37,0
50,31.3,47,0
72,26.6,84,0
65,31.4,72,0
90,33.7,53,0
71,39.8,86,0
55,31.0,49,0
27,16.6,62,1
52,36.0,53,0
5,24.4,23,1
92,29.2,38,0
65,20.4,73,0
15,40.8,61,1
81,38.1,74,0
37,36.0,60,1
29,33.4,61,1
57,27.2,80,0
69,31.1,79,0
68,34.2,64,0
37,19.3,29,1
80,34.0,23,0
35,37.4,87,1
38,19.0,43,0
66,20.7,71,0
21,27.3,46,1
28,16.6,42,1
27,40.5,38,1
66,17.8,29,0
64,37.4,82,0
59,31.4,82,0
18,26.4,27,1
42,19.3,89,0
52,18.1,54,0
75,25.9,90,0
34,15.9,42,1
18,37.6,94,1
6,20.6,42,1
28,15.8,43,1
57,41.9,92,0
75,15.4,54,0
28,33.3,54,1
68,37.4,27,0
59,29.8,29,0
62,27.5,22,0
32,36.8,30,1
56,39.9,77,0
10,39.0,21,1
9,22.9,45,1
31,20.0,78,1
28,21.9,55,1
53,30.6,34,0
61,19.3,55,0
61,26.7,50,0
76,15.1,48,0
77,15.9,70,0
46,22.0,40,0
49,31.6,90,0
46,17.9,48,0
82,21.1,79,0
94,19.3,83,0
28,29.6,31,1
25,39.2,35,1
54,21.0,26,0
43,41.3,92,1
59,16.6,75,0
58,27.2,62,0
26,27.2,41,1
75,32.4,65,0
31,30.9,53,1
84,35.2,95,0
52,15.6,20,0
69,38.2,75,0
43,37.0,73,1
68,41.8,72,0
7,19.6,89,1
6,33.0,33,1
77,40.9,41,0
81,16.3,43,0
14,39.4,58,1
35,31.7,55,1
38,29.6,24,1
79,21.1,40,0
49,40.8,51,0
31,19.7,41,1
36,24.7,25,1
24,36.9,62,1
49,38.0,27,1
19,31.7,48,1
48,22.7,24,1
33,38.1,94,1
69,37.0,91,0
41,33.8,46,1
84,20.2,51,0
29,38.6,57,1
36,25.6,40,0
80,26.5,20,0
73,15.7,92,0
73,42.0,49,0
20,18.4,54,1
39,17.4,94,0
12,27.0,62,1
81,25.6,37,0
12,18.2,51,1
68,25.8,29,0
66,27.4,95,0
52,22.5,28,0
6,25.4,54,1
87,17.5,46,0
62,24.2,32,0
80,18.6,70,0
62,17.1,49,0
17,28.0,49,1
56,18.5,74,0
40,27.8,39,1
90,38.0,71,0
37,25.3,38,1
94,15.7,74,0
20,27.1,49,1
8,15.1,95,1
25,32.8,88,1
39,23.5,37,1
39,16.6,41,0
95,17.9,65,0
93,21.2,62,0
50,15.3,32,0
39,20.7,37,1
17,30.7,33,1
43,21.4,26,1
71,38.0,82,0
80,27.4,37,0
38,27.6,36,1
52,33.7,52,0
21,19.1,31,1
69,29.7,52,0
85,36.5,61,0
94,40.2,34,0
80,19.9,20,0
43,35.8,81,1
68,16.1,83,0
86,25.3,93,0
30,41.0,50,1
26,30.9,91,1
60,24.6,65,0
84,40.5,41,0
48,27.6,89,0
90,22.8,75,0
40,16.5,86,0
47,32.2,65,0
72,29.3,89,0
26,41.3,61,1
94,26.8,81,0
22,25.9,42,1
7,35.0,54,1
55,28.0,94,0
26,24.8,47,1
86,38.6,67,0
15,36.2,70,1
26,30.0,42,1
28,38.5,21,1
18,29.4,65,1
89,40.2,71,0
26,35.4,58,1
62,19.6,72,0
29,30.9,52,1
28,32.4,31,1
26,36.4,51,1
40,17.4,92,0
78,19.7,21,0
6,31.3,73,1
55,19.6,76,0
10,18.6,71,1
5,22.1,63,1
11,41.0,66,1
60,20.2,28,0
66,37.6,25,0
7,34.4,29,1
11,34.9,30,1
78,20.9,67,0
30,29.5,42,1
22,19.3,79,1
16,17.3,95,1
33,25.3,20,1
93,16.3,22,0
72,18.9,82,0
89,16.0,71,0
40,25.8,73,0
12,27.8,75,1
21,25.6,47,1
95,29.2,65,0
6,15.4,61,1
34,27.5,45,1
39,26.4,76,0
59,32.8,48,0
91,18.0,45,0
57,18.1,53,0
41,34.2,75,1
43,18.7,45,0
17,25.5,55,1
41,18.1,45,0
63,19.8,80,0
89,39.2,86,0
51,27.9,73,0
9,26.4,46,1
37,31.3,43,1
84,41.3,55,0
59,36.8,80,0
46,38.2,32,1
70,29.9,22,0
16,37.6,83,1
84,31.6,44,0
27,23.1,43,1
10,38.8,56,1
76,20.9,59,0
39,35.8,29,1
68,19.5,54,0
49,26.6,62,0
30,28.5,69,1
78,21.9,92,0
6,19.5,57,1
73,25.0,48,0
53,37.7,37,0
58,30.1,25,0
40,33.6,42,1
30,28.9,54,1
13,32.6,20,1
81,24.2,84,0
48,31.9,60,0
66,35.0,54,0
27,17.5,55,1
35,23.7,95,0
82,15.4,24,0
79,36.1,81,0
73,17.1,74,0
11,23.2,72,1
17,22.9,78,1
69,40.8,86,0
38,22.4,78,0
11,25.7,68,1
15,29.6,77,1
88,41.0,64,0
58,21.9,73,0
64,18.5,69,0
34,25.9,28,1
52,32.8,31,0
71,25.1,86,0
82,30.4,27,0
24,27.2,41,1
78,37.8,21,0
71,23.3,25,0
94,27.3,91,0
54,15.6,50,0
51,26.1,74,0
9,24.1,24,1
34,34.1,76,1
39,39.7,95,1
70,21.6,23,0
55,28.0,76,0
90,20.7,71,0
65,33.9,35,0
75,40.2,43,0
28,26.4,80,1
78,32.3,30,0
83,15.4,85,0
62,28.7,84,0
60,23.9,84,0
47,33.3,25,1
54,27.7,46,0
78,26.2,58,0
92,37.0,85,0
93,31.7,84,0
66,41.7,23,0
45,36.6,61,0
7,37.8,58,1
78,18.7,35,0
93,27.3,53,0
87,38.1,74,0
94,35.7,89,0
56,33.4,76,0
8,26.0,46,1
28,37.7,28,1
56,35.6,93,0
91,39.2,21,0
65,20.2,94,0
79,19.8,85,0
83,17.2,92,0
73,40.1,82,0
20,30.2,73,1
94,23.7,46,0
34,27.5,78,1
5,29.4,59,1
83,22.1,71,0
80,22.9,23,0
31,34.4,95,1
73,33.5,50,0
16,33.2,50,1
46,23.2,22,1
19,22.6,92,1
83,41.4,77,0
8,41.8,42,1
13,31.7,88,1
61,20.1,67,0
38,41.9,87,1
25,40.9,54,1
34,30.2,85,1
40,32.8,51,1
11,33.8,29,1
64,34.6,34,0
58,27.7,20,0
54,32.1,54,0
89,21.0,34,0
48,38.8,87,0
79,38.3,26,0
18,25.2,52,1
79,39.9,38,0
88,28.8,62,0
5,20.4,77,1
10,18.1,26,1
81,41.4,72,0
85,23.1,77,0
11,20.5,85,1
85,29.6,86,0
86,39.3,28,0
63,19.3,39,0
72,19.5,73,0
75,19.7,57,0
43,37.7,61,1
8,32.8,22,1
63,19.0,84,0
89,30.6,63,0
77,20.0,79,0
85,22.4,29,0
58,29.6,74,0
80,33.5,69,0
19,19.6,80,1
56,25.6,21,0
76,15.9,37,0
7,21.5,35,1
63,16.5,42,0
58,20.3,53,0
40,22.3,61,0
81,25.3,43,0
87,21.8,86,0
92,37.2,82,0
5,17.2,21,1
42,36.9,38,1
43,19.4,67,0
32,26.0,22,1
79,17.4,39,0
33,27.4,51,1
6,19.9,54,1
77,27.2,27,0
36,31.5,77,1
5,18.6,57,1
36,25.1,37,1
93,23.3,65,0
50,21.0,74,0
37,28.5,30,1
94,29.4,76,0
52,36.0,55,0
91,15.4,51,0
56,37.3,54,0
70,29.8,35,0
50,38.6,92,0
62,41.9,51,0
71,25.0,71,0
57,19.1,45,0
21,21.2,24,1
53,25.9,79,0
82,35.9,87,0
57,22.7,29,0
21,25.1,59,1
77,37.0,42,0
22,35.2,52,1
28,31.3,69,1
28,19.5,72,1
77,31.7,21,0
54,26.3,29,0
63,40.6,92,0
79,26.0,44,0
49,25.2,95,0
81,32.7,39,0
80,39.7,90,0
36,20.8,90,0
66,38.4,71,0
76,28.9,83,0
62,31.5,67,0
60,15.3,35,0
36,21.9,42,0
11,29.1,52,1
82,37.0,32,0
46,20.4,87,0
29,41.4,30,1
24,41.8,71,1
6,15.8,28,1
42,23.0,79,0
56,19.0,28,0
44,35.0,49,1
9,38.5,92,1
14,20.9,35,1
7,20.5,93,1
68,23.7,89,0
65,18.6,95,0
83,29.6,61,0
90,25.4,40,0
90,40.4,37,0
42,39.5,62,1
84,41.2,39,0
12,29.0,49,1
48,37.5,23,1
77,40.2,74,0
59,31.4,33,0
84,40.5,91,0
84,25.8,92,0
74,39.9,24,0
88,41.7,67,0
56,29.4,20,0
15,27.8,66,1
36,32.0,20,1
62,31.6,72,0
17,40.3,75,1
78,24.0,81,0
24,35.5,57,1
5,23.4,59,1
67,22.0,40,0
45,21.1,29,1
89,20.2,60,0
56,17.6,26,0
68,28.2,45,0
87,19.6,83,0
49,16.7,73,0
16,35.5,42,1
10,19.0,62,1
84,35.1,94,0
81,34.5,95,0
30,28.9,44,1
31,27.4,44,1
43,34.8,57,1
44,22.4,77,0
41,29.8,20,1
39,28.3,23,1
61,35.2,88,0
58,38.4,48,0
45,41.6,20,1
93,37.6,72,0
46,17.1,29,1
65,32.0,91,0
50,17.4,50,0
89,19.5,88,0
80,24.4,54,0
50,25.4,52,0
9,31.3,29,1
76,36.5,85,0
5,24.3,89,1
15,34.7,32,1
46,39.2,77,0
38,22.3,70,0
90,24.9,34,0
55,16.3,82,0
65,15.1,56,0
6,30.9,21,1
44,23.6,59,0
20,29.6,22,1
36,31.3,89,1
24,19.8,89,1
8,33.4,95,1
53,25.6,40,0
10,21.4,67,1
74,30.0,55,0
85,41.2,22,0
89,27.0,89,0
6,19.1,61,1
25,31.4,63,1
16,41.2,68,1
41,33.7,46,1
31,34.5,63,1
58,18.6,27,0
29,31.3,79,1
43,22.1,22,1
69,39.5,26,0
60,28.2,84,0
82,30.1,25,0
81,19.5,35,0
81,33.9,31,0
74,37.7,56,0
33,17.1,45,1
92,38.1,38,0
54,25.2,32,0
47,29.5,90,0
48,30.1,63,0
25,36.6,50,1
28,32.8,34,1
81,32.7,24,0
42,41.8,40,1
23,15.5,48,1
81,39.4,20,0
65,27.9,54,0
51,34.2,57,0
66,34.6,27,0
73,33.3,37,0
86,39.2,30,0
61,35.3,57,0
54,35.1,93,0
48,34.7,93,0
39,26.4,82,0
54,41.9,36,0
57,19.9,61,0
94,35.5,68,0
5,24.8,21,1
22,35.2,29,1
73,23.1,36,0
52,28.1,91,0
62,15.2,69,0
71,25.8,62,0
11,25.6,25,1
55,25.7,75,0
6,25.0,36,1
72,39.0,31,0
87,32.1,54,0
6,31.8,95,1
20,15.3,47,1
80,16.2,35,0
26,16.6,50,1
86,15.8,66,0
22,15.6,53,1
48,19.3,45,0
63,35.4,92,0
64,33.8,66,0
34,38.2,93,1
88,37.3,70,0
10,16.3,88,1
60,16.2,79,0
49,39.8,83,0
42,32.9,52,1
39,41.5,95,1
22,16.2,56,1
76,41.0,56,0
93,22.7,62,0
33,28.9,35,1
76,15.4,91,0
20,34.4,69,1
49,32.0,87,0
32,22.7,56,1
47,25.7,71,0
25,38.4,67,1
24,18.3,83,1
11,23.5,72,1
53,15.3,72,0
18,36.9,37,1
44,29.6,23,1
62,15.3,77,0
86,19.2,73,0
56,15.4,45,0
